in_catalog,tic__tess_id,date_added,date_modified,sectors,tic__ra,tic__dec,tic__Tmag,tic__glat,tic__glon,tic__pmra,tic__pmdec,bjd0,bjd0_uncert,period,period_uncert,morph_coeff,tic__teff,tic__logg,tic__abun,source,flags
True, 0357512000, 2020-07-28 16:42:39, , 11, 186.726003, -78.654714, 11.21, 301.679994, -15.842647, -5.26258, -1.05495, 1598.341736, 0.000058, 0.8797054, 0.0000049, 0.697, 7221, 3.83, , LCF, ,
True, 0357662316, 2020-07-28 16:42:49, , 11;12, 188.381726, -79.754572, 8.49, 302.100308, -16.911757, -134.967, -36.2287, 1598.812618, 0.001584, 3.6126873, 0.0002328, 0.232, 6847, 4.23, , LCF, ,
True, 0357685999, 2020-07-28 16:45:26, , 14;15;25;26, 275.175317, 58.660526, 7.60, 87.648624, 26.830338, 3.86058, -1.71751, 1683.857459, 0.000528, 0.9368597, 0.0000042, 0.645, 6769, 3.53, , LCF, ,
True, 0357713892, 2020-07-28 16:42:32, , 11;12, 189.639342, -78.445515, 10.47, 302.262633, -15.590510, -29.9144, 6.00325, 1604.086113, 0.000411, 7.1001327, 0.0001058, 0.216, 5639, 3.51, , LCF, ,
True, 0357719182, 2020-07-28 16:44:49, , 14;26, 277.010820, 44.686127, 8.95, 72.901263, 22.652217, 2.91673, -6.37144, 1685.368329, 0.002999, 2.6225919, 0.0000592, 0.440, 7179, 4.23, , LCF, A,
True, 0357744369, 2020-07-28 16:48:14, , 19, 32.173677, 71.411914, 8.73, 129.067741, 9.466407, 19.1921, -21.8613, 1816.382545, 0.000283, 0.4843678, 0.0000059, 0.546, 4831, , , LCF, ,
True, 0357911163, 2020-07-28 16:42:16, , 11;12, 192.893170, -79.025900, 9.69, 302.938603, -16.154154, -51.7042, 14.4865, 1599.815016, 0.000444, 4.7818281, 0.0000792, 0.236, 6682, 4.42, , LCF, ,
True, 0357979050, 2020-07-28 16:45:37, , 15;16, 316.835502, 52.049559, 8.70, 92.220005, 3.077848, 20.7019, 36.0098, 1713.247319, 0.000113, 2.3466216, 0.0000084, 0.484, 6099, 3.89, , LCF, ,
True, 0358018612, 2020-07-28 16:48:30, , 19;20;26, 126.300168, 84.014207, 7.93, 129.234811, 29.368014, -7.9, -13.1, 1817.805408, 0.000030, 2.3328912, 0.0000005, 0.598, 6507, , , LCF, ,
True, 0358022169, 2020-07-28 16:41:51, , 11;12, 193.655647, -80.072869, 9.39, 303.075604, -17.202010, 34.6168, 13.3796, 1597.259535, 0.000353, 0.1516228, 0.0000009, 0.553, 5740, 4.54, , LCF, ,
True, 0358049707, 2020-12-01 19:36:12, , 28;30, 34.284466, -61.399524, 11.98, 286.105317, -52.838896, 15.8759, 19.0301, 2062.428962, 0.001083, 0.9131123, 0.0000261, 0.329, 6097, 3.98, -0.25, LCF, ,
True, 0358108063, 2020-07-28 16:43:36, , 2;13, 51.248402, -75.936510, 10.88, 291.933994, -37.721766, 28.4, 14.7, 1354.111785, 0.001794, 5.9716437, 0.0000772, 0.249, 5723, , , LCF, ,
True, 0358111274, 2020-07-28 16:41:36, , 1;2;3;5;6;7;8;9;10;11;12;13, 69.880432, -73.075283, 10.68, 285.530189, -35.258385, 1.12245, -30.8061, 1633.293966, 0.000551, 43.8434276, 0.0001218, 0.010, 5897, 4.12, -0.17, LCF, A,
True, 0358232450, 2020-07-28 17:15:47, , 2;29, 17.096140, -55.245756, 4.50, 297.833173, -61.714411, 24.6, 30.4, 1354.783099, 0.001200, 1.6697714, 0.0000023, 0.574, 13032, , , LCF, ,
True, 0358335586, 2020-07-28 17:16:02, , 4;5, 77.254981, -54.996737, 9.33, 262.908354, -36.450547, 7.35146, 7.58544, 1411.547703, 0.000561, 1.2212853, 0.0000125, 0.564, 10220, 3.69, , LCF, ,
True, 0358457398, 2020-07-28 17:18:45, , 1;5, 60.244985, -77.897520, 11.36, 292.087899, -34.902808, 4.19035, 20.3821, 1327.188395, 0.000590, 2.2756668, 0.0000006, 0.586, 5595, 3.79, -0.62, LCF, ,
True, 0358465355, 2020-07-28 18:42:46, , 8;9, 119.008362, -60.257507, 9.59, 273.238438, -15.849466, -4.51885, 10.7722, , , 0.5706513, 0.0000271, 0.674, 9920, 4.26, , LCF, ,
True, 0358517121, 2021-02-23 2:59:03, , 26, 283.359333, 24.277998, 8.46, 55.000892, 10.393449, None, None, 2018.666954, 0.000318, 10.5497757, 0.0000881, 0.231, 12395, , , LCF, ,
True, 0358613523, 2020-07-28 16:44:29, , 14;20;21;26, 175.102894, 80.235981, 10.01, 126.615161, 36.378869, -11.7738, 32.4496, 1684.686484, 0.000224, 1.3283366, 0.0000022, 0.545, 7271, 4.28, , LCF, ,
True, 0358908226, 2020-07-28 16:46:55, , 17;18;24;25, 347.834178, 68.983027, 13.17, 114.122693, 7.841027, 411.168, 98.3243, 1764.819366, 0.000187, 1.0005991, 0.0000018, 0.320, 3169, 4.92, , LCF, ,
True, 0359042174, 2020-07-28 17:14:23, , 17;18, 1.349754, 63.789127, 9.52, 117.874467, 1.370373, -1.56294, -1.36292, 1765.707027, 0.027739, 3.3954348, 0.0014667, 0.509, 10184, , , LCF, A,
True, 0359132040, 2020-07-28 16:46:48, , 17;18, 1.855659, 63.349053, 11.61, 118.019787, 0.897868, -4.40508, 0.00544339, 1772.750192, 0.000486, 11.0720830, 0.0001582, 0.605, 5530, , , LCF, ,
True, 0359188252, 2020-07-28 16:50:31, , 23, 198.742848, 28.118814, 11.69, 45.046945, 84.694575, -50.2181, 37.7823, 1935.706081, 0.001054, 8.0473797, 0.0009057, 0.119, 5535, 4.35, -0.24, LCF, ,
True, 0359308549, 2020-07-28 16:42:25, , 11, 201.091319, -53.999530, 7.56, 307.814128, 8.559792, -24.7313, -13.3016, 1599.243755, 0.180051, 1.2227943, 0.0031342, 0.499, 9709, 4.40, , LCF, ,
True, 0359390362, 2021-02-23 2:58:06, , 25;26, 261.922142, 27.750952, 11.37, 51.034747, 29.588895, None, None, 1988.992465, 0.000187, 4.7256503, 0.0000573, 0.492, 5157, , , LCF, ,
True, 0359497418, 2020-07-28 16:46:16, , 16;17;19;20;21;22;23;24;25;26, 279.168795, 57.055881, 9.58, 86.338695, 24.444836, -2.39575, 21.0732, 1934.707664, 0.000200, 6.3320719, 0.0000073, 0.216, 6081, 3.67, , LCF, ,
True, 0359552377, 2020-07-28 16:48:39, , 20;21;22;23, 279.398308, 57.744320, 10.91, 87.106418, 24.474607, 4.8122, 3.6205, 1844.563115, 0.000826, 3.4390835, 0.0000696, 0.554, 6487, 3.82, , LCF, ,
True, 0359588615, 2020-07-28 16:47:55, , 14;15;16;18;19;20;21;22;23;25;26, 280.048720, 55.344705, 10.27, 84.640619, 23.572155, 7.06162, 16.3069, 1683.336256, 0.005786, 4.8043920, 0.0001033, 0.993, 6357, 4.42, , LCF, A,
True, 0359618989, 2020-07-28 16:42:30, , 11, 201.338721, -59.781475, 8.95, 307.193006, 2.809370, -4.25178, -2.37301, 1599.690467, 0.000823, 1.8746789, 0.0000119, 0.606, , , , LCF, ,
True, 0359631418, 2020-07-28 17:19:45, , 24;25;26, 280.182138, 57.589013, 13.59, 87.043066, 24.031288, 17.5097, -41.1339, 1956.955330, 0.000150, 1.3761485, 0.0000030, 0.321, 3455, 4.73, , LCF, ,
True, 0359675849, 2020-07-28 16:44:18, , 14;15;16;17;18;19;20;21;22;23;24;25;26, 280.706060, 57.865210, 7.35, 87.407911, 23.823136, 124.8, 14.4432, 1930.489888, 0.000323, 3.6771119, 0.0000111, 0.338, 5912, 4.16, , LCF, ,
True, 0359676320, 2020-07-28 16:45:09, , 15;16;17;18;19;20;21;22;23;24;25;26, 280.728154, 58.761096, 9.41, 88.364397, 24.018840, -73.8829, -133.772, 1711.712798, 0.014475, 0.4975785, 0.0000024, 0.504, 5278, 4.49, , LCF, ,
True, 0359677968, 2020-07-28 16:44:46, , 14;15;16;17;18;19;20;21;22;23;24;26, 280.940172, 57.948147, 7.01, 87.527990, 23.721776, -38.0655, 55.8783, 1900.332854, 0.000230, 0.6174720, 0.0000001, 0.752, 6660, 3.89, , LCF, ,
True, 0359767082, 2020-07-28 16:42:32, , 11;12, 185.090717, -74.127661, 10.95, 300.770673, -11.386456, -36.0727, -3.16462, 1596.193932, 0.002364, 3.0692448, 0.0000255, 0.762, , , , LCF, A,
True, 0359987981, 2020-07-28 16:43:06, , 12, 223.910343, -79.805727, 8.65, 308.449272, -18.290803, -18.9173, -0.582957, 1625.578952, 0.001694, 1.0655783, 0.0000008, 0.943, 6563, 3.65, , LCF, ,
True, 0360205899, 2020-07-28 16:41:54, , 9;11;36;37, 142.097358, -64.248595, 12.69, 282.979026, -9.561936, -30.645, 20.2727, 1544.410993, 0.006732, 0.4285519, 0.0000009, 0.659, 3291, 4.70, , LCF, ,
True, 0360571125, 2020-07-28 16:43:02, , 12, 263.871353, -55.763073, 8.64, 335.930964, -12.359748, -2.50832, -6.10692, 1626.208204, 0.000752, 2.4624055, 0.0001422, 0.355, 9517, 3.61, , LCF, ,
True, 0360661624, 2020-07-28 16:44:22, , 14, 296.087820, 23.284972, 11.39, 59.526336, -0.390629, -1.62424, -5.20881, 1686.900893, 0.000561, 10.9804655, 0.0004443, 0.169, 8762, , , LCF, ,
True, 0360824561, 2020-07-28 16:43:20, , 13;27, 304.320166, -59.308108, 11.86, 337.862499, -33.939121, 1.36499, -5.67628, 1655.165771, 0.000405, 1.4952488, 0.0000011, 0.459, 6465, 4.29, , LCF, ,
True, 0361388647, 2020-07-28 16:41:57, , 11, 193.377468, -72.191528, 14.24, 303.092463, -9.320427, -261.303, 25.3555, 1597.388743, 0.001362, 0.9815337, 0.0001331, 0.533, 3280, 4.95, , LCF, ,
True, 0361993750, 2020-07-28 17:16:01, , 4;31, 51.982041, 4.381231, 9.34, 179.161174, -40.813552, -43.0096, -36.6324, 1412.767731, 0.298600, 1.5991689, 0.0000489, 0.416, 5569, 4.44, , LCF, ,
True, 0362043085, 2020-07-28 17:18:54, , 5, 58.287287, 5.609210, 10.35, 183.165547, -35.242637, 5.17137, -7.56185, 1441.604476, 0.001477, 6.8615943, 0.0005451, 0.249, 6562, 4.10, , LCF, A,
True, 0362103921, 2020-12-01 19:36:25, , 18;19;20;22;23;24;25;26, 268.185979, 67.642396, 11.47, 97.651293, 30.494923, 16.4719, 2.21043, 1814.281949, 0.044487, 10.0954209, 0.0063355, 0.625, 4959, 4.53, , LCF, ,
True, 0362104293, 2020-07-28 16:44:00, , 14;15;16;18;19;21;22;24;25;26, 268.207743, 68.454981, 10.11, 98.592749, 30.450505, 47.4092, 32.6122, 1706.955057, 0.000379, 28.9620253, 0.0000655, 0.026, 5047, 4.55, , LCF, ,
True, 0362187226, 2020-07-28 16:44:00, , 14, 294.804927, 22.125550, 13.53, 57.932836, 0.062775, 12.7284, 11.889, 1683.753495, 0.001543, 0.7939721, 0.0000830, 0.592, 3585, 4.77, , LCF, ,
True, 0362259855, 2020-07-28 16:44:28, , 14;15;16;17;18;19;20;21;22;23;24;25;26, 286.447109, 74.090513, 8.77, 105.356439, 25.040060, 35.852, -34.0359, 1930.916102, 0.000149, 0.8847618, 0.0000007, 0.672, 5442, 3.73, , LCF, ,
True, 0362791996, 2020-07-28 16:44:53, , 14, 295.639074, 23.320822, 14.45, 59.352171, -0.015380, 0.032472, -2.7044, 1685.545318, 0.001452, 4.0629365, 0.0004991, 0.362, 3922, 5.02, , LCF, ,
True, 0363149298, 2020-07-28 16:41:27, , 9;10, 145.906751, -51.940950, 9.21, 276.151859, 0.887051, -22.6593, -4.83215, 1544.343132, 0.000375, 3.1756342, 0.0000865, 0.542, 6487, 4.28, , LCF, A,
True, 0363326796, 2020-07-27 20:19:33, , 9, 146.098197, -48.837311, 9.84, 274.226224, 3.325279, -43.2206, 17.8296, 1553.843475, 0.000155, 11.3956206, 0.0002371, 0.160, 5741, 4.26, , LCF, ,
True, 0363847487, 2020-07-28 16:42:09, , 11, 200.439742, -42.620532, 8.93, 308.857464, 19.902087, -1.66126, -18.3208, 1599.533787, 0.000085, 2.4012395, 0.0000206, 0.304, 6558, 4.26, , LCF, ,
True, 0363885457, 2020-07-28 16:42:33, , 11, 200.767897, -43.348809, 10.45, 309.011776, 19.149186, -10.9958, 15.1242, 1598.333236, 0.000135, 0.3517662, 0.0000011, 0.901, 5784, 4.19, , LCF, ,
True, 0363933313, 2020-07-28 16:43:06, , 12, 251.329601, -71.051105, 10.43, 319.689925, -16.268697, -7.0, -20.9, 1625.517584, 0.000448, 4.6866172, 0.0000542, 0.194, 5428, , , LCF, ,
True, 0364107753, 2020-07-28 18:44:14, , 12, 251.361964, -71.839816, 7.05, 319.045466, -16.759009, 40.7428, 53.0703, 1632.039476, 1.092554, 7.7739061, 0.0164920, 0.338, 6059, 4.26, -0.51, LCF, ,
True, 0364120439, 2020-07-28 16:46:22, , 16;17;18;19;20;23;24;25;26, 307.058605, 74.677590, 9.68, 108.061544, 20.082522, -7.94072, -7.05084, 1740.872644, 0.000653, 9.3202772, 0.0000176, 0.200, 4841, , , LCF, ,
True, 0364186087, 2020-07-28 17:19:34, , 24;25;26, 313.403519, 72.710884, 13.93, 107.362926, 17.515444, 1.09238, 5.6328, 1959.765228, 0.000610, 2.4523555, 0.0000396, 0.339, 3963, , , LCF, ,
True, 0364186197, 2020-07-28 16:46:02, , 16;17;18;19;24;25, 313.510877, 72.580522, 8.82, 107.273179, 17.412049, 11.808, 28.7591, 1820.503361, 0.000344, 4.4245701, 0.0000131, 0.136, 6594, 4.23, , LCF, ,
True, 0364200513, 2020-07-28 17:13:17, , 12, 239.023449, -36.892872, 8.57, 339.179181, 12.664252, -18.683, -26.6523, 1630.862188, 0.004713, 7.6718290, 0.0048292, 0.313, 6992, 4.28, , LCF, ,
True, 0364302118, 2020-07-27 20:25:54, , 1;2;3;5;6;7;8;9;10;11;12;13;27;28;29;30;31;32;33;35;36;37, 78.226508, -61.698698, 10.36, 271.073724, -35.264315, 5.01921, 2.7699, 1326.444544, 0.000190, 1.3453456, 0.0000005, 0.560, 5813, , , LCF, ,
True, 0364325969, 2020-07-27 20:25:45, , 9;10;11;12;13, 101.672690, -61.596480, 11.57, 271.507033, -24.196073, -11.0395, 21.3298, 1544.665861, 0.000580, 0.4198945, 0.0000002, 0.798, 6094, 4.15, -0.92, LCF, ,
True, 0364392434, 2020-07-28 16:41:37, , 9;10;11;12, 116.594602, -65.368280, 11.96, 277.570472, -19.051618, -1.60629, 3.1941, 1571.302665, 0.010283, 1.7217690, 0.0000037, 0.777, 6783, 3.28, -0.57, LCF, ,
True, 0364395234, 2020-07-28 16:41:39, , 9;10;11;13;27;28;30;31;33;34;35;36;37, 116.501420, -61.879906, 11.78, 274.203765, -17.651508, -2.33411, 26.1399, 1545.336198, 0.017130, 1.3757531, 0.0000030, 0.505, 5818, 4.38, , LCF, ,
True, 0364398410, 2020-12-01 19:36:31, , 27;31;34;35;36;37, 119.543653, -60.865947, 9.33, 273.925871, -15.896289, -4.40182, 9.91514, 1325.533359, 0.024257, 1.5874946, 0.0000007, 0.530, 8442, 3.93, , LCF, ,
True, 0364628248, 2020-07-28 16:45:10, , 15;16, 310.879797, 53.349574, 11.86, 90.888831, 6.675947, 4.45806, 2.43001, 1712.791913, 0.001175, 1.9195885, 0.0000397, 0.506, 6496, , , LCF, ,
True, 0364964726, 2020-07-28 17:19:40, , 24, 298.221336, 59.528487, 11.01, 92.376838, 15.869213, 29.9613, 30.8316, 1955.891330, 0.002577, 2.0604317, 0.0003321, 0.441, 4794, 4.28, , LCF, A,
True, 0364965655, 2020-07-28 16:44:51, , 14;15;16;17, 298.167767, 58.639223, 8.27, 91.540482, 15.490857, -12.1153, -2.33577, 1683.724975, 0.001255, 0.2642641, 0.0000015, 0.742, 7788, 4.11, , LCF, ,
True, 0365034219, 2020-07-28 16:45:25, , 15;16, 311.293273, 48.086724, 11.05, 86.891662, 3.224509, 2.48987, 11.9805, 1711.765667, 0.000122, 0.3777057, 0.0000022, 0.907, 5945, 4.15, , LCF, ,
True, 0365059891, 2020-07-28 16:50:45, , 23, 201.696812, 5.840992, 9.53, 326.069546, 67.111180, -83.4925, -3.98303, 1938.975637, 0.000229, 14.8991013, 0.0003024, 0.065, 5904, 4.15, 0.18, LCF, ,
True, 0365069916, 2020-07-28 16:50:41, , 23, 202.053321, 4.366254, 10.96, 325.620305, 65.605022, 1.43749, 0.116914, 1934.167171, 0.001659, 6.3138363, 0.0006031, 0.427, 5973, 3.61, -0.18, LCF, ,
True, 0365070128, 2020-07-28 16:50:45, , 23, 202.064460, 5.594291, 11.16, 326.717732, 66.750376, -58.9512, -48.3622, 1940.413085, 0.000424, 7.2527315, 0.0007084, 0.159, 5565, 4.35, -0.45, LCF, ,
True, 0365070861, 2020-07-28 16:50:41, , 23, 202.236313, 2.230822, 11.86, 324.356262, 63.531558, -8.29253, -22.7727, 1930.019067, 0.071306, 0.3776547, 0.0000032, 0.977, 5995, 4.09, -0.45, LCF, ,
True, 0365089053, 2020-07-28 16:50:34, , 23, 202.446185, 1.095348, 6.29, 323.987382, 62.389105, -65.6342, -101.124, 1930.343229, 0.001818, 0.7755622, 0.0000512, 0.689, 7132, 3.87, , LCF, ,
True, 0365198355, 2020-07-28 16:50:40, , 23, 204.433332, 2.382300, 5.64, 329.023774, 62.884832, -22.2276, -12.1488, 1930.281800, 0.001001, 0.5587500, 0.0000012, 0.775, 4623, , , LCF, ,
True, 0365203184, 2020-07-28 16:50:44, , 23, 204.599487, 4.661101, 9.20, 331.487418, 64.896470, -31.0525, -26.7833, 1930.366033, 0.000258, 5.2611036, 0.0000985, 0.180, 6280, 4.22, , LCF, ,
True, 0365301387, 2020-07-28 18:40:49, , 4, 46.098760, 6.196670, 11.01, 171.841374, -43.694035, -2.16639, 10.3087, 1410.950449, 0.000106, 0.2753563, 0.0000055, 0.766, 5492, 4.14, -0.64, LCF, ,
True, 0365366508, 2020-07-28 16:43:31, , 13, 273.106782, -62.556072, 10.70, 331.755144, -19.583848, -0.60693, 14.6746, 1654.384410, 0.000643, 1.9645947, 0.0000628, 0.565, 6511, 3.71, , LCF, ,
True, 0365570620, 2020-07-28 17:16:21, , 6, 81.294792, 7.951694, 10.49, 195.505745, -15.122950, 1.47954, -4.79721, 1470.743340, 0.000135, 0.8583147, 0.0000189, 0.527, 6505, 3.74, , LCF, ,
True, 0365613123, 2020-07-28 18:46:16, , 16, 324.007109, 49.915706, 16.61, 93.914802, -1.616665, -55.3798, -25.7931, 1739.295011, 0.011303, 0.4849286, 0.0001278, 0.590, , , , LCF, A,
True, 0365663227, 2020-07-28 16:47:05, , 15;16;17;24, 312.994308, 62.188116, 9.38, 98.639354, 11.235605, 72.4715, 114.139, 1731.463834, 0.089360, 13.7364979, 0.0028842, 0.476, 5018, 4.55, , LCF, ,
True, 0365694569, 2020-07-28 17:16:08, , 6;32, 81.635102, 9.691516, 8.55, 194.146683, -13.935795, 33.4646, -27.7245, 1474.464462, 0.000020, 9.0349680, 0.0000003, 0.222, 6358, 4.00, , LCF, ,
True, 0365717153, 2020-07-28 16:41:59, , 11, 210.917468, -32.557563, 11.51, 320.125711, 27.891099, 9.04599, -15.7255, 1608.897948, 0.000358, 11.9094253, 0.0007128, 0.139, 5658, 4.46, -0.19, LCF, ,
True, 0365787759, 2020-07-28 16:45:50, , 15;16, 324.218220, 52.010543, 11.43, 95.415669, -0.148991, -8.48977, -8.64964, 1711.619323, 0.000561, 0.8073952, 0.0000142, 0.585, 6237, 3.86, , LCF, ,
True, 0365936982, 2020-07-28 16:44:33, , 14;20;21, 180.182831, 77.083396, 9.84, 126.586451, 39.682870, -5.708, 2.95328, 1686.423632, 0.000117, 5.2217870, 0.0000013, 0.232, 6865, 3.72, , LCF, ,
True, 0365956683, 2020-07-28 16:43:50, , 13, 276.046830, -63.948644, 10.90, 330.840057, -21.302441, 4.53002, -9.92932, 1659.141860, 0.016197, 5.7311592, 0.0053845, 0.552, 6455, 3.43, , LCF, ,
True, 0365962806, 2020-07-28 16:46:36, , 17, 3.694082, 30.279533, 9.01, 113.604673, -31.927360, 130.844, 26.3243, 1765.316692, 0.000090, 2.1613279, 0.0000103, 0.338, 6292, 4.38, -0.26, LCF, ,
True, 0366072761, 2020-07-28 16:47:12, , 17;18, 356.636928, 69.827613, 12.38, 117.353561, 7.661756, -33.4159, 18.7536, 1766.577009, 0.000268, 7.6596081, 0.0001037, 0.098, 3562, 4.58, , LCF, ,
True, 0366517337, 2020-07-28 16:46:44, , 17;18;19;20;23;24;25;26, 303.750926, 76.905071, 10.14, 109.749187, 21.852707, 8.11251, -8.15983, 1766.168446, 0.000028, 1.6886433, 0.0000009, 0.546, 6323, 3.97, , LCF, ,
True, 0366517381, 2020-07-28 16:46:53, , 17;18;19;20;23;24;25;26, 303.986768, 76.809935, 9.40, 109.683271, 21.762257, 32.8162, 48.1749, 1764.758247, 0.000008, 0.5446193, 0.0000000, 0.666, 7445, 4.22, , LCF, ,
True, 0366557556, 2020-07-28 16:47:01, , 17;18;24;25, 331.795384, 72.372848, 6.70, 111.133295, 13.377866, 85.211, 43.7018, 1790.944296, 0.084538, 0.4487763, 0.0000001, 0.951, 8323, 4.08, , LCF, ,
True, 0366622912, 2020-07-28 18:42:14, , 7;34, 128.067135, 11.630719, 13.80, 213.629618, 27.593210, -9.5689, -2.14867, 1493.281440, 0.004375, 3.1149197, 0.0000221, 0.276, 4952, 4.60, , LCF, ,
True, 0366786599, 2020-07-28 16:50:36, , 23, 198.095295, 2.653830, 7.92, 315.396612, 65.017504, -9.18307, 1.34184, 1930.130123, 0.000058, 1.1317802, 0.0000621, 0.956, 6506, 3.73, , LCF, ,
True, 0366972961, 2020-07-28 16:47:15, , 17;18;19;24;25, 338.130769, 76.769143, 11.03, 115.134181, 16.049672, -7.95099, 3.31912, 1766.054698, 0.000116, 2.5127197, 0.0000016, 0.455, 6342, 3.92, , LCF, ,
True, 0367106469, 2020-07-28 16:48:00, , 19, 77.590755, 35.796284, 10.49, 170.165044, -2.374653, -12.0369, -20.097, 1817.137686, 0.000693, 1.4228472, 0.0000719, 0.485, 5663, 4.30, , LCF, ,
True, 0367448265, 2020-07-28 16:47:56, , 19, 78.382438, 35.653053, 7.83, 170.659795, -1.939725, -5.85675, -3.43287, 1816.864667, 0.000584, 1.8654176, 0.0001084, 0.520, 9212, 3.77, , LCF, A,
True, 0367681735, 2020-07-28 16:45:00, , 14;15;16;17;18;19;20;21;22;23;24;25;26, 246.956148, 72.971681, 11.80, 105.865580, 36.074085, -2.31124, 29.7734, 1687.865416, 0.002682, 0.2567958, 0.0000000, 0.796, 4393, 4.58, , LCF, ,
True, 0367683204, 2020-07-28 16:50:24, , 22, 183.025157, 22.532968, 10.43, 238.040124, 79.966529, -120.642, 16.9915, 1900.095911, 0.000033, 0.2206848, 0.0000001, 0.726, 4148, 4.39, 0.08, LCF, A,
True, 0367691816, 2020-07-28 16:46:22, , 16;17;24, 343.937241, 56.476845, 9.96, 107.420685, -2.870399, -0.205468, -4.23515, 1739.132806, 0.000321, 2.0201928, 0.0000006, 0.682, 10779, , , LCF, ,
True, 0368180294, 2020-07-28 16:48:12, , 19, 78.873930, 46.405960, 8.08, 162.134648, 4.633180, -3.83813, -5.77254, 1816.976155, 0.000381, 1.2472230, 0.0000081, 0.610, 13995, , , LCF, ,
True, 0368319105, 2020-07-28 16:47:07, , 17;18;24;25, 358.137206, 68.933790, 9.41, 117.654999, 6.667539, 0.836172, -11.4229, 1793.145057, 0.000189, 2.7745752, 0.0000047, 0.550, 7628, 3.46, , LCF, ,
True, 0368334916, 2020-07-28 17:19:38, , 24;25, 11.288003, 71.455539, 12.67, 122.426519, 8.589960, 23.7202, 0.9983, 2002.585796, 0.000778, 23.5141059, 0.0006829, 0.038, 3659, 4.62, , LCF, ,
True, 0368452480, 2020-07-28 17:19:47, , 24;25, 11.760039, 68.541885, 11.19, 122.527769, 5.673589, -8.81529, -0.462711, 1955.716684, 0.000250, 0.5495789, 0.0000013, 0.583, 5399, 4.35, , LCF, A,
True, 0368779536, 2020-07-28 16:48:46, , 20, 100.288688, 39.848213, 8.99, 175.552053, 15.160662, -2.60792, -30.2164, 1844.755552, 0.000257, 3.9570861, 0.0000940, 0.324, 6824, 4.17, 0.00, LCF, ,
True, 0369218857, 2020-07-28 18:39:38, , 1, 313.992318, -36.448605, 11.82, 6.711591, -39.869183, 32.4791, 16.2816, 1325.553983, 0.001284, 0.3275155, 0.0000004, 0.746, 5621, 4.21, , LCF, ,
True, 0369283035, 2020-07-28 16:47:19, , 18;19;25, 38.038284, 70.278272, 7.73, 131.291235, 9.058590, 18.7903, 6.55206, 1794.047525, 0.000165, 9.5348094, 0.0000260, 0.154, 6397, 3.47, , LCF, ,
True, 0369334982, 2020-07-28 16:48:04, , 19, 81.259721, 41.878199, 12.11, 166.843653, 3.465924, -4.9527, -89.7343, 1821.091102, 0.012643, 6.9521030, 0.0090326, 0.269, 3660, 4.67, , LCF, ,
True, 0369362290, 2020-07-28 18:40:50, , 4, 53.629442, -39.412054, 9.54, 243.520698, -54.120350, -1.39952, 5.82429, 1412.533445, 0.000340, 2.1123879, 0.0000848, 0.559, 9483, 3.80, , LCF, ,
True, 0369370898, 2020-07-28 17:15:58, , 4;31, 59.528762, -41.430983, 10.34, 245.943199, -49.430688, 27.9788, -4.90664, 1410.998668, 0.006205, 1.7104489, 0.0000146, 0.411, 5361, 4.32, , LCF, ,
True, 0369506001, 2020-07-28 16:42:08, , 11;37, 192.297066, -60.956336, 9.67, 302.658739, 1.914219, -82.0694, -23.3844, 1600.482907, 0.008332, 4.1529469, 0.0002151, 0.272, 5345, 4.55, , LCF, ,
True, 0369586828, 2020-07-28 18:39:58, , 2, 2.517347, -46.015651, 11.48, 323.694425, -69.409049, 230.717, -25.869, 1354.160426, 0.000079, 0.0820144, 0.0000005, 0.629, 3703, 4.73, , LCF, ,
True, 0369639876, 2020-07-28 19:32:50, , 2, 10.219112, -51.380275, 10.71, 306.933155, -65.665847, 211.493, -197.324, 1354.435929, 0.000061, 0.2894613, 0.0000562, 0.760, 6105, 4.81, , LCF, ,
True, 0369988687, 2020-12-01 19:36:51, , 28;29, 19.715979, -60.363769, 11.97, 296.802189, -56.436884, 20.3968, 0.771559, 2089.289863, 0.000393, 2.4060820, 0.0000360, 0.340, 6175, 4.12, -0.23, LCF, ,
True, 0370085638, 2020-07-28 16:42:08, , 11, 225.696251, -49.252234, 14.59, 323.884716, 8.201374, -33.4035, -247.363, 1608.549587, 0.009502, 10.7713548, 0.0140529, 0.248, 3100, 5.12, , LCF, ,
True, 0370101325, 2020-07-28 16:41:12, , 9;10, 66.095065, -71.855037, 12.53, 284.775192, -36.812426, 3.56796, 5.17508, 1544.303895, 0.000522, 0.5090886, 0.0000022, 0.897, 6605, 3.94, -0.53, LCF, ,
True, 0370101492, 2020-07-28 16:41:17, , 8;9;10;12;13, 69.886464, -71.776835, 10.56, 284.065964, -35.773759, 14.689, 7.50001, 1571.561682, 0.016007, 1.6318813, 0.0000025, 0.766, 6210, 3.28, -0.77, LCF, ,
True, 0370134610, 2020-07-28 16:43:50, , 13, 307.119228, -58.615801, 11.38, 338.571381, -35.429720, 14.966, -58.3268, 1663.315309, 0.000474, 14.4888418, 0.0009197, 0.163, 5599, 3.89, -0.62, LCF, ,
True, 0370676773, 2020-07-28 16:42:54, , 12, 226.377126, -53.531503, 9.02, 322.147534, 4.262955, -8.0558, -6.17162, 1627.035904, 0.022087, 1.7986396, 0.0000314, 0.903, 13858, , , LCF, ,
